link,headline,date,description
https://indianexpress.com/article/technology/tech-news-technology/vivo-huami-and-xiaomi-distributing-n95-masks-medical-supplies-to-indian-government-authorities-6331155/,"COVID-19: Vivo, Huami and Xiaomi distributing N95 masks to help combat outbreak",2020-03-26 13:30:53+05:30,"In light of the coronavirus pandemic, companies like Xiaomi, Vivo and Huami have announced plans to help the Indian government and hospitals with distribution of free N95 masks, donation of protective suits and other types of equipment. This will help healthcare workers and doctors who are working on the frontline to control this spread of this disease in India.Xiaomi India CEO Manu Kumar Jain stated that the company has imported lakhs of N95 masks and protective suits to India. He said Xiaomi will be donating all of these across the country and working with the state governments, government hospitals and state police.Express Tech is now on Telegram. Click here to join our channel (@expresstechie) and stay updated with the latest tech newsThe company will hand out the protective hazmat suits to a few government hospitals like AIIMS and St Johns. The company has closed all of its Mi Home Stores and deliveries for some time.Huami is also handing out N95 masks, protective suits, hygiene essentials and supplies to doctors and government authorities. It has taken a different route by setting up a WhatsApp helpline, where government authorities in need can contact the company for supplies.Also Read: Coronavirus lockdown: How Modi, Trump have responded to the pandemicVivo has also pledged to donate one lakh medical masks to the government of Maharashtra. It  has already donated 5,000 N95 masks to medical professionals. The company in a statement said that at this point of time it is “vital to take special initiatives to ensure safety of caregivers.”India is not the only country where tech companies are taking a step forward in providing people with necessary supplies. Companies like Apple have also stepped up and has announced it will be donating nine million N95 masks to healthcare professionals in the US and Europe, where the pandemic is spreading at an alarming rate.
📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/laptops/coronavirus-prevention-how-to-disinfect-your-laptop-6331271/,Coronavirus prevention: How to disinfect your laptop,2020-03-26 12:44:00+05:30,"With the world switching to work from home mode because of the ongoing coronavirus pandemic, laptops and personal computer systems are driving a good portion of the workforce. However, as we find ourselves glued to our electronic devices, it is important to know how to disinfect our gadgets including laptops to make ourselves safer in our homes.Notably, disinfecting and cleaning are two different things. According to Centre for Disease Control and Prevention (CDC), while cleaning refers to the “removal” of germs, dirt, and impurities from surfaces, disinfecting refers to using chemicals to “kill” germs on surfaces.To disinfect your laptop or other gadgets, you should use an alcohol-based solution that consists of 30 per cent water and 70 per cent isopropyl alcohol. Follow the below-mentioned steps to make your laptop germ free:First of all, wear disposable gloves and disconnect the power cable. If the battery of your laptop is removable, take it out. Don’t forget to remove external devices like pen drive or SD card before you proceed.Express Tech is now on Telegram. Click here to join our channel (@expresstechnology) and stay updated with the latest tech newsDampen a microfiber handkerchief with the alcohol-based disinfectant and carefully clean all external surfaces starting with the screen. Gently wipe in the same direction, top to bottom and do not allow water to drip onto the keyboard or USB ports.After disinfecting, let the laptop dry. Now clean the screen again with a glass cleaner. Dispose of the gloves in a closed bin and wash your hands with soap. We also have a story on how you can disinfect your phone that you can read here.📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/social/oneplus-pay-launched-will-compete-against-mi-pay-alipay-and-wechat-6331029/,"OnePlus Pay launched, will compete against WeChat, Mi Pay and AliPay",2020-03-26 13:24:39+05:30,"OnePlus has launched its digital wallet and mobile payments solution called OnePlus Pay in China. The service is currently limited to China and exclusively available on OnePlus 7T and OnePlus 7T Pro smartphones. According to a post on the company’s official China forum, OnePlus Pay service is being rolled out in a phased manner across China.The company states that it has been testing it OnePlus Pay service for over half a year and is now confident enough to roll it out to users. The service is currently exclusive to HydrogenOS, the China-specific skin for OnePlus devices.To make payments via NFC using the OnePlus Pay service, users have to set OnePlus Pay as the default NFC-based payments app on their phone. After doing that they need to open the app and enter their banking details to activate the service.Express Tech is now on Telegram. Click here to join our channel (@expresstechie) and stay updated with the latest tech newsTo recall, the company had announced that it will soon be launching its OnePlus Pay payments service back in September. There is still no clue when the company will be rolling out this service to international markets. If and when this service comes to India it will be competing with rivals like Samsung Pay and Google Pay.Also Read: The OnePlus Blog | OnePlus needs to bring out bigger gunsThe company in its post stated that its payments solution is faster and more convenient to use than its rivals WeChat and Alipay, both of which are the biggest payments solution provider in China. But unlike WeChat and Alipay, OnePlus Pay currently supports a select list of apps in which it can operate. The company has said that it is currently in negotiation with more potential banking partners in China, which will help this list grow.In China, the service will also be competing against the likes of Xiaomi’s Mi Pay service, which also is an NFC-based mobile payment system. It was launched back in 2016 in partnership with UnionPay. In 2018, the company did bring the service to India in partnership with ICICI Bank. However, the Indian version of the app does not support NFC based contact-less payments option.📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/social/facebook-is-just-trying-to-keep-the-lights-on-as-traffic-soars-in-pandemic-6331205/,Facebook is ‘just trying to keep the lights on’ as traffic soars in pandemic,2020-03-25 20:32:57+05:30,"As the coronavirus spread around the world and people everywhere were ordered to stay home, phone calls over Facebook’s apps more than doubled. In many countries, messaging on Instagram and Facebook soared by more than 50%, while group calls in Italy jumped by more than 1,000%. And hungry for information, people clicked repeatedly on virus news stories shown by the social network.Inside Facebook, that meant the pressure was on.“We’re just trying to keep the lights on over here,” Mark Zuckerberg, Facebook’s chief executive, said in an interview last week.As airlines, hotels, restaurants and other companies struggle to stay afloat during the pandemic, Facebook is also laboring to cope with the fallout. But unlike those other businesses, the Silicon Valley giant is being strained by the coronavirus in a different way: Its usage is going through the roof.Skyrocketing traffic and a crush of new users are now stressing Facebook’s systems just as its 45,000 employees are dealing with working remotely for the first time. The company is also trying to keep its users’ data secure while employees who sift through posts to moderate content do so from home. At the same time, Facebook has added to its workload by promising to do more to limit virus misinformation.It is a pressure test moment for Facebook, which has for years grappled with a backlash over privacy and toxic content, but now has a chance to change that narrative and be seen as an essential communications and information tool during the outbreak.“The usage growth from COVID-19 is unprecedented across the industry, and we are experiencing new records in usage almost every day,” Alex Schultz and Jay Parikh, two Facebook vice presidents working on infrastructure, said in a blog post on Tuesday. “Maintaining stability throughout these spikes in usage is more challenging than usual now that most of our employees are working from home.”What has saved Facebook’s network from crashing altogether, Zuckerberg said, was that the virus and the quarantines have had the largest impact in just a few areas where Facebook operates. Facebook is banned in China, where the virus first appeared, for instance.Those areas that have the highest concentration of people using Facebook’s services during peak hours from home are also spread out by time zone, Zuckerberg said, which staggers the swell of traffic.“It really is a big technical challenge,” he said. “We’re basically trying to ready everything we can.” He said Facebook had mobilized its engineers to make sure the company has enough computing capacity and adequate support to handle the surges.The strain has been compounded by Facebook’s workforce adapting to working from home, which had been discouraged in the past.The company’s executives have long preached internally that face-to-face meetings and in-person collaboration were central to Facebook’s success. The importance of in-person conversation was so great that employees at offices from Singapore to New York were frequently asked to travel to the company’s headquarters in Menlo Park, California, for quarterly meetings.That has made the transition to working from home especially difficult, said four Facebook employees who spoke on the condition of anonymity because they were not authorized to speak publicly.To communicate, Facebook employees were told to use BlueJeans, which provides technology for videoconferencing calls, they said. But they quickly found that calls were frozen, or the video quality so bad that it was hard to make out who was speaking. Many employees instead turned to Apple’s FaceTime feature, Google video hangouts or Zoom conference calls. Some even built their own version of a video conference call, according to two employees.Issues quickly piled up.Two days into working from home, some Facebook managers sent the engineering teams a message: limit idle chat on work message boards.Facebook employees had been posting on those boards at a record rate, according to one employee. While some workers were sharing tips and best practices of how to set up a home office, others were sharing links to buy heirloom seeds for at-home farming, and instructions on how to sew their own face masks, one employee said.Other snafus surfaced.Last week, a bug within Facebook’s system began marking thousands of posts by major news outlets like Politico and The Sydney Morning Herald as spam, which resulted in the removal of the posts. It took Facebook a day to correct the mistake, as engineers struggled to communicate remotely with one another over how the bug had been introduced and what it would take to fix it.While they scrambled, rumors spread among Facebook’s users over the source of the bug, with many accusing the company of censoring people’s speech. Internally, Facebook managers said that while the bug was routine, the amount of time it took to fix it was not.“This was just a technical error, and we’re still doing the post-mortem to understand what happened so we can operationalize any learnings from that,” Zuckerberg said last week.Working from home has also made moderating Facebook’s posts more difficult. This month, Facebook put its army of global contractors from outside agencies on paid leave. Those contractors, who number more than 15,000, are responsible for sorting through the posts, images and videos that flow through Facebook’s services on a daily basis to weed out sensitive, explicit or hateful material.As the outbreak spread, contractors were ordered not to come into the office, where they worked on protected networks behind virtual firewalls to maintain user privacy. Many of those contractors do not have the same technology setup at home.Facebook is still trying to figure out how to let the contractors continue working. For now, it is relying on full-time employees, who do not have the training or the time, to moderate the posts themselves.Given that, Facebook employees have been asked to remove only the most sensitive, fringe posts, said one employee. The company also told employees that it would rely more heavily on their artificial intelligence systems to flag and remove posts.“I do think it’s reasonable to expect that for some of the other categories where the severity might not be as imminent or extreme, that we may be a little less effective in the near term while we’re adjusting to this,” Zuckerberg said.While Facebook’s usage is soaring, that may not translate into financial gains. Most of the increase in traffic has occurred on the company’s messaging services — like WhatsApp and Messenger — which bring in relatively little revenue. And though more people are using the main News Feed and Facebook Stories in the core app, the company said it wasn’t immune to a wider pullback in advertising.“Our business is being adversely affected like so many others around the world,” Schultz and Parikh said in the blog post. “We’ve seen a weakening in our ads business in countries taking aggressive actions to reduce the spread of COVID-19.”Zuckerberg said Facebook was doing what it could to prepare for the weeks ahead, as it doesn’t anticipate the issues to abate anytime soon.“I’ve never seen anything like this before,” he said.📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/science/meteorite-found-to-have-superconducting-alloy-for-the-first-time-ever-6331096/,Meteorite found to have superconducting alloy for the first time ever,2020-03-25 15:37:18+05:30,"For the first time, scientists have discovered trace amounts of superconducting materials in extraterrestrial objects. According to a new study, these naturally occurring superconducting materials were found embedded inside two distinct meteorites that crash-landed on Earth.Superconductors are important for humans as the material can conduct electrical current without resistance. The material ensures ‘perfect’ conductivity and finds use in a lot of areas. Even though the superconductor inside the Australian meteorite is a known material, its discovery in space debris comes as a shock.Meteorites have been known to deliver minerals to Earth that we have never seen before as well as materials that are older than our Solar System itself. However, this is the first time meteorites crash-landed on Earth with embedded superconductive grains.Also Read | Earth’s mini-moon left the planet’s orbit, but there will be more to comeResearchers from UC San Diego investigated fragments from 15 different meteorites using magnetic field modulated microwave spectroscopy to detect traces of superconductivity inside samples. They found one in an iron meteorite Mundrabilla— one of the largest meteorites ever found that was discovered in Australia in 1911. The other one is a rare ureilite meteorite GRA 95205 which was located in Antarctica a quarter-century ago.The study is published in the PNAS or Proceedings of the National Academy of Sciences of the United States of America. According to the research, measurements and analysis identified alloys of lead, indium, and tin in the meteorite sample which were not previously found in space debris.“Even the simplest superconducting mineral, lead, is only rarely found naturally in its native form, and, to our knowledge, there are no previous reports of natural lead samples superconducting,” the authors explain in their paper.Express Tech is now on Telegram. Click here to join our channel (@expresstechnology) and stay updated with the latest tech newsThe kind of materials found in these meteorites suggests that these were formed in extreme conditions that might have formed other superconducting materials as well. Even though the alloys found in the samples do not act as superconductors at room temperature on Earth but there are locations of space colder than the 5-degrees-Kelvin at which these become a superconductor.Researchers say that these superconductive alloys could affect the magnetic fields surrounding them in the cold space, producing phenomena potentially visible to telescopes on Earth. However, this hypothesis will require more evidence and research.📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/social/facebook-whatsapp-usage-doubles-due-to-coronavirus-pandemic-6330879/,"Facebook, WhatsApp usage doubles as people stay at home due to coronavirus pandemic",2020-03-25 14:49:18+05:30,"Unable to step outside due to coronavirus pandemic people are relying on messaging and video chat applications more than ever. In the latest blog post Facebook revealed how the pandemic is impacting its services in many of the countries hit hardest by the virus. The social media giant said that the total messaging has gone up more than 50 per cent over the last month while voice and video calling have more than doubled on Messenger and WhatsApp.Facebook said that the traffic is mostly increasing in its messaging services. It also revealed that people using the feed and stories products as well to connect with family and friends living far away.Despite the rise in usage Facebook said its business is being adversely affected. “We don’t monetize many of the services where we’re seeing increased engagement, and we’ve seen a weakening in our ads business in countries taking aggressive actions to reduce the spread of COVID-19,” the company said.READ: Download these video calling apps if you’re working from homeThe social media company is claiming that it is doing everything to keep apps fast, stable, and reliable. “Our services were built to withstand spikes during events such as the Olympics or on New Year’s Eve. However, those happen infrequently, and we have plenty of time to prepare for them. The usage growth from COVID-19 is unprecedented across the industry, and we are experiencing new records in usage almost every day.”The company is also facing challenges to maintain stability throughout these spikes in usage as employees work from home. Facebook team is working to keep apps running smoothly while also prioritizing recently announced features such as COVID-19 Information Center on Facebook as well as the World Health Organization’s Health Alert on WhatsApp.READ: Using WhatsApp to work from home? Keep these 8 things in mind then“We’re monitoring usage patterns carefully, making our systems more efficient, and adding capacity as required.” The company also said that to help alleviate potential network congestion it is temporarily reducing bit rates for videos on Facebook and Instagram in certain regions. “We’re conducting testing and further preparing so we can quickly respond to any problems that might arise with our services.”“As this global public health crisis advances and more people are physically separated from their communities, we expect that people will continue to rely on our services to stay connected during this time, and we hope these connections make it easier for people to stay home.”Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/techook/working-from-home-covid19-add-on-data-plans-jio-airtel-vodafone-6330985/,Running out of mobile data? Top-up your plan with these add-on packs,2020-03-26 11:01:41+05:30,"The Prime Minister of India has announced 21 days lockdown for the entire country, meaning you have to stay indoors till April 14. Even if your work has been put on halt or you are working from home, your internet usage is bound to go up. If you are primarily relying on mobile broadband, you will need additional data. That is why we are listing down the data add on plans for Jio, Airtel, and Vodafone Idea so that your work or entertainment doesn’t stop when your usual data quota expires.Jio also has a new Work From Home pack now that costs Rs 251 and offer 2GB data per day with a validity of 51 days. However, this pack doesn’t come with data or SMS benefit. Reliance Jio has doubled the data offered by its add-on data plans. With just Rs 11, you can get 800MB data along with 75 minutes of calling for Jio to non-Jio calls. Alternatively, you can also top-up your Jio number with Rs 10 recharge pack that offers 1GB data voucher along with talktime balance.For Rs 21, Jio is offering 2GB additional data + 200 minutes of calling for off-net calls. For Rs 51, you can get 6GB add-on data along with 500 off-net calling minutes.For those who want even more additional data, Jio has a Rs 101 plan that offers 12GB add-on data + 1000 minutes of off-net calling. All these add-on packs don’t have a validity of their own but stay valid until your existing prepaid plan.Vodafone offers three add-on data packs. The Rs 16 plan offers 1GB of data that is valid for 24 hours and applicable for prepaid subscribers. There is another add-on pack that costs Rs 48 and offers 3GB data for a validity of 28 days. Vodafone’s Rs 98 add-on pack offers 6GB data with a validity of 28 days.ALSO READ: Internet speed slow while working from home? Check these broadband plansWhile these data plans are not attractive when compared to Jio’s offering, Vodafone announced an offer with double data on its three prepaid offerings. Its Rs 249 pack now offers 3GB data per day for 28 days, the Rs 399 prepaid plan offers 3GB daily data for 56 days, and the Rs 599 pack offers 3GB data per day for 84 days.Airtel has two data plans. The Rs 48 pack offers 3GB data for 28 days and the Rs 98 pack offers 6GB data for 28 days. Just like Vodafone, Airtel has also announced special prepaid plans that offer double data.In comparison to its usual Rs 259 prepaid pack that offers 1GB data with a validity of 28 days, the new Rs 296 pack offers 1GB + 1GB night data. The Rs 546 pack offers 2GB + 2GB night pack, and Rs 796 offers 3GB + 3GB data.For those who want more data benefits, Airtel’s Rs 956, Rs 1096, Rs 1246, Rs 1846, and Rs 3346 prepaid offerings come with 4+4GB, 5+5GB, 6+6GB, 10+10GB, and 20+20GB data benefits respectively. The night timing is valid from 12 am to 6 am.Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/techook/how-to-download-ios-13-4-ipados-13-4-on-iphones-ipad-6330723/,"How to download iOS 13.4, iPadOS 13.4 on your iPhone and iPad",2020-03-26 10:59:47+05:30,"Apple released a new iOS and iPadOS update today globally. The new iOS 13.4 brings with it new Memoji stickers and iCloud Drive folder sharing from the Files app addition to the bug fixes and improvements. The iPadOS 13.4 update comes with mouse and trackpad support. Apple clearly built this update keeping in mind the new iPad Pro’s Magic Keyboard. The new trackpad support lets users use the iPad more like a laptop and boosts productivity.Most of the time the Apple device alerts the user if there’s a new update. There could also be times when users might have not received the notification, in that case just head to the Setting menu of the iPhone. Before starting the update installation process ensure to connect the iPhone to the charger as well as the Wi-Fi network.Go to the Settings menuScroll down to the “General” optionThen tap on Software updateClick on the Download and Install option right in the middle of the screenEnter your passcode.Note: If a messaging asking to temporarily remove apps because the software needs more space on the phone for the update tap on Continue option or Cancel. If Continue is selected the update will reinstall apps that it removed.What is iPad Pro’s LiDAR tech and how does it work?To update the software click on Install option. You can also tap on Later and choose Install Tonight or Remind me Later option as per convenience. Of you select Tonight option just plug your device to power before you go to sleep. The device will be automatically updated to the latest software overnight and you can enjoy all the new features in the morning.If you’re unable to update the iPhone wirelessly, you can update manually using a computer.Connect your computer to a Wi-Fi or Ethernet network before you update.On a Mac with macOS Catalina 10.15, open Finder. On a mac with macOS Mojave 10.14 or earlier, or on a PC, open iTunes.Connect your device to your computer.Locate the device on your computer.Click General or Settings, then click Check for Update.Click Download and Update.If asked, enter your passcode. If you don’t know your passcode, learn what to do.How to use a trackpad or mouse with your iPadFirst go to the Settings menu and scroll down to General optionTap in Software UpdateTap on Download and InstallEnter your passwords, if promptedTap Agree to the Terms and ConditionsTap Again to confirm and the download will begin automatically.Note: Before downloading the latest iPadOS update, make sure you have a recent iCloud backup.Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. 
📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/mobile-tabs/apple-ipad-os-13-4-how-to-download-top-features-trackpad-mouse-compatible-ipads-6330545/,How to use a trackpad or mouse with your iPad,2020-03-25 17:21:46+05:30,"Apple has released iPadOS 13.4 for the iPad. This is a major update, bringing support for a trackpad and mouse. Other than that, the update also brings a number of new features including iCloud Drive folder sharing, new Memoji stickers, and support for universal purchases between iPhone, iPad, and Mac.But, of course, the highlight of iPadOS 13.4 is how Apple is transforming the iPad into a full-fledged computer. The ability to use trackpad and mouse with the iPad further bridges the gap between a tablet and a computer.In this quick guide, we will tell you everything new in iPadOS 13.4, how to use a trackpad or mouse with the iPad, which iPad models support trackpad or mouse and what are the trackpads and mouse to use with the device.The best and easiest way to install the update is over-the-air, directly on your iPad. Here’s how to do it.*Before downloading the update, make sure you have a recent iCloud backup.*Go to Settings and tap on General*Tap in Software Update*Tap on Download and Install*Enter your passwords, if prompted*Tap Agree to the Terms and Conditions*Tap Again to confirmThe download will begin automatically. If not, may see a notice: “Preparing to download.” After a few seconds, the download will begin shortly.Express Tech is now on Telegram. Click here to join our channel (@expresstechnology) and stay updated with the latest tech news*For the iPad, the biggest change with the new update is an on-screen cursor. That can be controlled with a trackpad or mouse.*Folder sharing for iCloud drive is now a reality. Like any other cloud storage platform, you can share a folder with others, be it documents or files, and have everyone share the contents of that folder.*The iPad also gets updates to the Mail app, Files and App Store and Apple Aracde.*The iPad also gets nine new Memoji stickers.*There is a long list of bugfixes for the iPad.*Magic Keyboard for iPad support on iPad Pro 12.9-inch (3rd generation or later) and iPad Pro 11-inch (1st generation or later)*Power on the mouse or trackpad.*Now put your mouse or trackpad into a pairing mode*Go to Settings on your iPad*Tap Bluetooth*Tap your mouse or trackpad under Other DevicesYour mouse or trackpad will now be paired with your iPad.Once you connect a trackpad or mouse with the iPad, follow these instructions*Open Settings and tap General*Tap Trackpad or Trackpad or Mouse (this option will only appear once those accessories are connected via Bluetooth)*Drag the slider to change the tracking speed of your pointing device*Tap the switch next to Natural Scrolling to turn natural scrolling*Tap the switch next to Tap to Click to enable or disable the feature*Tap the switch next to Two Finger Secondary Click to enable or disable the featureTrackpad and mouse support is coming to all iPad models that have been launched in the past few months. Here is a complete list*All iPad Pro models*iPad 5th gen and later*iPad Mini 4 and later*iPad Air 2 and laterTrackpad support will work with Apple’s Magic Trackpad 2, a Magic Keyboard for the iPad Pro (launch in May), and Magic Mouse 2. You can also buy any third-party mouse via Bluetooth or USB.Logitech has released an iPad case with a keyboard and built-in trackpad. The case works with the seventh-generation iPad (the model with a10.2-inch screen) and the iPad Air 3. Logitech’s keyboard case costs $150, though the accessory seems to be limited to the US.In case you want to buy Apple’s Magic Trackpad 2, get ready to shell over Rs 10.000.
												📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/opinion-technology/realme-blog-narzo-10-10a-launch-amid-coronavirus-pandemic-india-lockdown-6330648/,"The Realme Blog: The Narzo series is coming, but is this a good time? [Updated]",2020-03-25 11:08:20+05:30,"Recently Realme posted a video on its social media channels and everyone thought the company is releasing a music video or something. But no, it was the promo video of a new smartphone series called Narzo. Wait, what? Narzo? What does that even mean? Well, Realme is yet to reveal the mystery behind the name, but it does say that this series is for Generation Z aka the youth.It’s great that the company is trying different strategies to attract consumers but I feel it is a bad time to launch a smartphone in India given companies are being affected by the closure of manufacturing units and workers unable to come to work.The Narzo smartphone series was said to launch in India on March 26 but it has now been delayed due to 21-day pan India lockdown. Realme is yet to confirm the new launch date.It was supposed to be a recorded launch video as most employees are working from home. However, all this was before Prime Minister Narendra Modi announced a 21-day pan-India lockdown. Most companies have postponed their scheduled launch events to April.Here’s everything we know about Realme Narzo smartphone seriesRealme has also suspended its manufacturing operations in Greater Noida, Uttar Pradesh from March 21, 2020 due to coronavirus pandemic. The brand also said that COVID-19 will temporarily affect the inventory and supply in the market for some time. This could not just impact the sales of the Narzo series but also all other recently launched Realme phones.With Realme Narzo the company wants to be more than just a camera phone, given that has been its key focus for (almost) all its recently launched phones. It has revealed that both the Narzo 10 and Narzo 10 A will come with a powerful processor, impressive screen, big 5000mAh battery paired with fast charging support. Teasers have confirmed that the Narzo 10 will include four cameras at the back while there 10A will sport three of them.I feel the Realme Narzo series will take a different approach as far as the design is concerned. The teasers show that the Narzo 10 with quad cameras will sport Realme X special garlic and ginger edition like design with vertical lines throughout the rear panel of the phone. I had used the Realme X ginger edition for some time when it was launched last year and feel it’s still the best-designed Realme phone so far.What is Narzo? What does it mean?The Narzo 10A on the other hand sports a similar design as the Realme power bank with a huge vertically placed logo throughout the back cover. It looks different and unique from other phones from the company.It is still unclear why Realme is bringing a separate smartphone series in India given the market is already flooded with Realme number series, C series U series, Pro series, X series, and X Pro series phones.Note: After this blog was posted Realme informed us that the Narzo series launch has been delayed due to India lockdown. The new launch date hasn’t been revealed as yet. Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. 📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/mobile-tabs/apple-iphone-suspend-india-production-lockdown-6330560/,iPhone makers suspend India production due to lockdown,2020-03-25 10:24:54+05:30,"Foxconn and Wistron Corp have suspended production at their India plants, which include the assembly of some Apple Inc iPhone models, in order to comply with a nationwide lockdown ordered by Prime Minister Narendra Modi.Foxconn, also known as Hon Hai Precision Industry Co, is suspending operations until April 14, the company said in a text message to Bloomberg News. It intends to resume India production based on further government announcements. A Wistron representative said the company is also adhering to the order, while declining to comment on exactly what products are affected.READ: Flipkart suspends services as India lockdown impedes online grocery deliveriesThe surprise announcement of a 21-day lockdown was issued by Modi in a televised address to the nation on Tuesday evening. “For a few days forget what it means to go out. Today’s decision of a nationwide lockdown draws a line outside your home,” the PM said.READ: Apple may start reopening stores in first half of AprilApple has an office with thousands of employees in Hyderabad, working on Apple Maps data. They too are likely to be impacted by the government’s virus-fighting measures, which are among the strictest that any country has yet imposed against the spread of the coronavirus.Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. 
📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
https://indianexpress.com/article/technology/tech-news-technology/flipkart-suspends-services-india-lockdown-impedes-online-grocery-deliveries-6330543/,Flipkart suspends services as India lockdown impedes online grocery deliveries,2020-03-25 10:25:35+05:30,"Walmart Inc’s Flipkart has suspended services, a notice on the Indian e-commerce firm’s website said on Wednesday, as India began a 21-day lockdown to fight the spread of the coronavirus pandemic.Prime Minister Narendra Modi ordered the lockdown from Tuesday midnight, but a federal government advisory suggested exempting e-commerce deliveries of essentials such as food and medical equipment in addition to grocery stores and banks.Flipkart, whose services include grocery deliveries, did not say how long the suspension would last.”Our promise is that we will be back to serve you, as soon as possible,” the notice said.Amazon India’s pantry service that delivers groceries was also not available in several cities. It has not said, however that it is suspending pantry services, only that it will halt orders for non-essential products to prioritize customers’ critical needs.Work from Home appears to be the norm for many of us. We at Indian Express tech have some articles which could help make this easier. First, how to optimise your WiFi, which is really important. Read on that here. Next, we explain how to save data on WhatsApp given we might be using a lot more of this. Then we explain how you can balance screen time while doing work from home. Also these video calling apps can be useful when relying on work from home. Don’t let it be all about work, you can rely on these fitness apps to continue that workout during the lockdown. And finally some general tips to keep in mind while working from home. READ: Apple may start reopening stores in first half of AprilModi’s announcement led to long queues at grocery stores in cities such as New Delhi and Mumbai as customers began panic buying before the ban came into effect.Even before Modi’s announcement, several cities across India had begun imposing curfews though essential services were allowed. But different state orders created confusion and disrupted online deliveries, including grocery supplies.Alibaba-backed online grocer BigBasket said its services had been impacted.”We are working with the local authorities for the passes and permits that allow movement of personnel and vehicles involved,” BigBasket said in a statement.The company also said it was booked for the next seven days in almost all the cities it operated in, highlighting stockpiling by customers.📣 The Indian Express is now on Telegram. Click here to join our channel (@indianexpress) and stay updated with the latest headlinesFor all the latest Technology News, download Indian Express App."
